Epoch: [21][1560/2151], lr: 0.00100	Time 0.360 (0.383)	Data 0.000 (0.001)	Loss 2.8796 (2.6877)	Prec@1 27.500 (35.844)	Prec@5 65.000 (63.945)
Epoch: [21][1580/2151], lr: 0.00100	Time 0.376 (0.383)	Data 0.000 (0.001)	Loss 3.1173 (2.6888)	Prec@1 30.000 (35.843)	Prec@5 47.500 (63.909)
Epoch: [21][1600/2151], lr: 0.00100	Time 0.362 (0.383)	Data 0.000 (0.001)	Loss 2.6360 (2.6900)	Prec@1 45.000 (35.815)	Prec@5 67.500 (63.884)
Epoch: [21][1620/2151], lr: 0.00100	Time 0.366 (0.383)	Data 0.000 (0.001)	Loss 2.8457 (2.6892)	Prec@1 40.000 (35.854)	Prec@5 67.500 (63.893)
Epoch: [21][1640/2151], lr: 0.00100	Time 0.361 (0.383)	Data 0.000 (0.001)	Loss 2.3869 (2.6900)	Prec@1 45.000 (35.846)	Prec@5 77.500 (63.873)
Epoch: [21][1660/2151], lr: 0.00100	Time 0.369 (0.383)	Data 0.000 (0.001)	Loss 2.8051 (2.6906)	Prec@1 20.000 (35.853)	Prec@5 60.000 (63.847)
Epoch: [21][1680/2151], lr: 0.00100	Time 0.361 (0.383)	Data 0.000 (0.001)	Loss 2.8411 (2.6903)	Prec@1 32.500 (35.876)	Prec@5 57.500 (63.846)
Epoch: [21][1700/2151], lr: 0.00100	Time 0.368 (0.383)	Data 0.000 (0.001)	Loss 3.0431 (2.6912)	Prec@1 32.500 (35.870)	Prec@5 52.500 (63.842)
Epoch: [21][1720/2151], lr: 0.00100	Time 0.366 (0.382)	Data 0.000 (0.001)	Loss 2.8884 (2.6917)	Prec@1 32.500 (35.866)	Prec@5 57.500 (63.831)
Epoch: [21][1740/2151], lr: 0.00100	Time 0.366 (0.383)	Data 0.000 (0.001)	Loss 2.3508 (2.6917)	Prec@1 35.000 (35.849)	Prec@5 65.000 (63.821)
Epoch: [21][1760/2151], lr: 0.00100	Time 0.359 (0.383)	Data 0.000 (0.001)	Loss 2.4071 (2.6920)	Prec@1 50.000 (35.839)	Prec@5 70.000 (63.809)
Epoch: [21][1780/2151], lr: 0.00100	Time 0.365 (0.383)	Data 0.000 (0.001)	Loss 3.1105 (2.6924)	Prec@1 25.000 (35.825)	Prec@5 55.000 (63.804)
Epoch: [21][1800/2151], lr: 0.00100	Time 0.388 (0.382)	Data 0.000 (0.001)	Loss 2.3970 (2.6927)	Prec@1 47.500 (35.833)	Prec@5 67.500 (63.802)
Epoch: [21][1820/2151], lr: 0.00100	Time 0.366 (0.383)	Data 0.000 (0.001)	Loss 3.0042 (2.6933)	Prec@1 27.500 (35.806)	Prec@5 50.000 (63.770)
Epoch: [21][1840/2151], lr: 0.00100	Time 0.364 (0.383)	Data 0.000 (0.001)	Loss 2.4735 (2.6928)	Prec@1 42.500 (35.847)	Prec@5 65.000 (63.786)
Epoch: [21][1860/2151], lr: 0.00100	Time 0.361 (0.383)	Data 0.000 (0.001)	Loss 3.3112 (2.6941)	Prec@1 30.000 (35.807)	Prec@5 52.500 (63.749)
Epoch: [21][1880/2151], lr: 0.00100	Time 0.365 (0.382)	Data 0.000 (0.001)	Loss 3.1898 (2.6948)	Prec@1 27.500 (35.791)	Prec@5 65.000 (63.753)
Epoch: [21][1900/2151], lr: 0.00100	Time 0.389 (0.383)	Data 0.000 (0.001)	Loss 2.8744 (2.6955)	Prec@1 30.000 (35.772)	Prec@5 60.000 (63.741)
Epoch: [21][1920/2151], lr: 0.00100	Time 0.390 (0.383)	Data 0.000 (0.001)	Loss 2.7018 (2.6952)	Prec@1 35.000 (35.769)	Prec@5 60.000 (63.757)
Epoch: [21][1940/2151], lr: 0.00100	Time 0.364 (0.383)	Data 0.000 (0.001)	Loss 2.5324 (2.6964)	Prec@1 32.500 (35.738)	Prec@5 62.500 (63.717)
Epoch: [21][1960/2151], lr: 0.00100	Time 0.359 (0.383)	Data 0.000 (0.001)	Loss 3.3146 (2.6971)	Prec@1 20.000 (35.718)	Prec@5 67.500 (63.714)
Epoch: [21][1980/2151], lr: 0.00100	Time 0.383 (0.382)	Data 0.000 (0.001)	Loss 2.6498 (2.6975)	Prec@1 40.000 (35.705)	Prec@5 67.500 (63.694)
Epoch: [21][2000/2151], lr: 0.00100	Time 0.363 (0.383)	Data 0.000 (0.001)	Loss 2.8472 (2.6986)	Prec@1 22.500 (35.700)	Prec@5 62.500 (63.686)
Epoch: [21][2020/2151], lr: 0.00100	Time 0.365 (0.383)	Data 0.000 (0.001)	Loss 2.9176 (2.6975)	Prec@1 20.000 (35.724)	Prec@5 57.500 (63.722)
Epoch: [21][2040/2151], lr: 0.00100	Time 0.358 (0.383)	Data 0.000 (0.001)	Loss 2.8324 (2.6982)	Prec@1 30.000 (35.692)	Prec@5 62.500 (63.718)
Epoch: [21][2060/2151], lr: 0.00100	Time 0.365 (0.382)	Data 0.000 (0.001)	Loss 2.8361 (2.6972)	Prec@1 35.000 (35.724)	Prec@5 67.500 (63.738)
Epoch: [21][2080/2151], lr: 0.00100	Time 0.367 (0.383)	Data 0.000 (0.001)	Loss 2.6527 (2.6981)	Prec@1 40.000 (35.714)	Prec@5 65.000 (63.722)
Epoch: [21][2100/2151], lr: 0.00100	Time 0.359 (0.383)	Data 0.000 (0.001)	Loss 2.2555 (2.6989)	Prec@1 50.000 (35.685)	Prec@5 67.500 (63.704)
Epoch: [21][2120/2151], lr: 0.00100	Time 0.367 (0.383)	Data 0.000 (0.001)	Loss 2.9646 (2.6985)	Prec@1 30.000 (35.710)	Prec@5 52.500 (63.718)
Epoch: [21][2140/2151], lr: 0.00100	Time 0.360 (0.382)	Data 0.000 (0.001)	Loss 2.9806 (2.6994)	Prec@1 35.000 (35.699)	Prec@5 62.500 (63.698)
Epoch: [22][0/2151], lr: 0.00100	Time 1.403 (1.403)	Data 1.035 (1.035)	Loss 3.2248 (3.2248)	Prec@1 25.000 (25.000)	Prec@5 60.000 (60.000)
Epoch: [22][20/2151], lr: 0.00100	Time 0.363 (0.482)	Data 0.000 (0.049)	Loss 2.7201 (2.6248)	Prec@1 50.000 (37.381)	Prec@5 60.000 (64.881)
Epoch: [22][40/2151], lr: 0.00100	Time 0.364 (0.425)	Data 0.000 (0.025)	Loss 2.2305 (2.5590)	Prec@1 37.500 (38.049)	Prec@5 72.500 (67.012)
Epoch: [22][60/2151], lr: 0.00100	Time 0.380 (0.406)	Data 0.000 (0.017)	Loss 2.5006 (2.5546)	Prec@1 42.500 (37.377)	Prec@5 70.000 (67.049)
Epoch: [22][80/2151], lr: 0.00100	Time 0.365 (0.396)	Data 0.000 (0.013)	Loss 2.4955 (2.5828)	Prec@1 32.500 (37.006)	Prec@5 75.000 (66.235)
Epoch: [22][100/2151], lr: 0.00100	Time 1.714 (0.404)	Data 0.000 (0.010)	Loss 2.5667 (2.6115)	Prec@1 37.500 (36.634)	Prec@5 62.500 (65.396)
Epoch: [22][120/2151], lr: 0.00100	Time 0.361 (0.398)	Data 0.000 (0.009)	Loss 2.7638 (2.6086)	Prec@1 30.000 (36.240)	Prec@5 65.000 (65.372)
Epoch: [22][140/2151], lr: 0.00100	Time 0.360 (0.393)	Data 0.000 (0.007)	Loss 2.6552 (2.6095)	Prec@1 35.000 (36.223)	Prec@5 57.500 (65.248)
Epoch: [22][160/2151], lr: 0.00100	Time 0.360 (0.389)	Data 0.000 (0.007)	Loss 2.2616 (2.6095)	Prec@1 40.000 (36.304)	Prec@5 72.500 (65.342)
Epoch: [22][180/2151], lr: 0.00100	Time 0.360 (0.387)	Data 0.000 (0.006)	Loss 2.2995 (2.6019)	Prec@1 40.000 (36.671)	Prec@5 65.000 (65.345)
Epoch: [22][200/2151], lr: 0.00100	Time 0.365 (0.391)	Data 0.000 (0.005)	Loss 3.1121 (2.6054)	Prec@1 30.000 (36.816)	Prec@5 60.000 (65.236)
Epoch: [22][220/2151], lr: 0.00100	Time 0.369 (0.389)	Data 0.000 (0.005)	Loss 2.3291 (2.6028)	Prec@1 37.500 (37.002)	Prec@5 80.000 (65.373)
Epoch: [22][240/2151], lr: 0.00100	Time 0.367 (0.387)	Data 0.000 (0.004)	Loss 2.4286 (2.6075)	Prec@1 37.500 (36.950)	Prec@5 65.000 (65.384)
Epoch: [22][260/2151], lr: 0.00100	Time 0.366 (0.385)	Data 0.000 (0.004)	Loss 2.8127 (2.6131)	Prec@1 30.000 (36.628)	Prec@5 65.000 (65.230)
Epoch: [22][280/2151], lr: 0.00100	Time 0.369 (0.389)	Data 0.000 (0.004)	Loss 2.5827 (2.6173)	Prec@1 32.500 (36.521)	Prec@5 60.000 (65.036)
Epoch: [22][300/2151], lr: 0.00100	Time 0.361 (0.388)	Data 0.000 (0.004)	Loss 2.8361 (2.6270)	Prec@1 37.500 (36.395)	Prec@5 57.500 (64.776)
Epoch: [22][320/2151], lr: 0.00100	Time 0.359 (0.386)	Data 0.000 (0.003)	Loss 2.2569 (2.6405)	Prec@1 32.500 (36.137)	Prec@5 80.000 (64.540)
Epoch: [22][340/2151], lr: 0.00100	Time 0.364 (0.385)	Data 0.000 (0.003)	Loss 2.3525 (2.6408)	Prec@1 40.000 (36.305)	Prec@5 75.000 (64.567)
Epoch: [22][360/2151], lr: 0.00100	Time 0.367 (0.384)	Data 0.000 (0.003)	Loss 2.6553 (2.6368)	Prec@1 37.500 (36.434)	Prec@5 67.500 (64.688)
Epoch: [22][380/2151], lr: 0.00100	Time 0.362 (0.387)	Data 0.000 (0.003)	Loss 2.9617 (2.6356)	Prec@1 30.000 (36.391)	Prec@5 57.500 (64.777)
Epoch: [22][400/2151], lr: 0.00100	Time 0.368 (0.386)	Data 0.000 (0.003)	Loss 3.2532 (2.6386)	Prec@1 20.000 (36.266)	Prec@5 52.500 (64.688)
Epoch: [22][420/2151], lr: 0.00100	Time 0.362 (0.385)	Data 0.000 (0.003)	Loss 2.5342 (2.6444)	Prec@1 40.000 (36.128)	Prec@5 67.500 (64.626)
Epoch: [22][440/2151], lr: 0.00100	Time 0.368 (0.384)	Data 0.000 (0.002)	Loss 2.8452 (2.6487)	Prec@1 47.500 (36.105)	Prec@5 62.500 (64.518)
Epoch: [22][460/2151], lr: 0.00100	Time 0.365 (0.386)	Data 0.000 (0.002)	Loss 3.0831 (2.6533)	Prec@1 35.000 (36.090)	Prec@5 52.500 (64.382)
Epoch: [22][480/2151], lr: 0.00100	Time 0.365 (0.385)	Data 0.000 (0.002)	Loss 2.3158 (2.6518)	Prec@1 45.000 (36.123)	Prec@5 75.000 (64.361)
Epoch: [22][500/2151], lr: 0.00100	Time 0.366 (0.384)	Data 0.000 (0.002)	Loss 2.6114 (2.6467)	Prec@1 27.500 (36.262)	Prec@5 67.500 (64.441)
Epoch: [22][520/2151], lr: 0.00100	Time 0.365 (0.384)	Data 0.000 (0.002)	Loss 2.3492 (2.6442)	Prec@1 52.500 (36.348)	Prec@5 70.000 (64.539)
Epoch: [22][540/2151], lr: 0.00100	Time 0.361 (0.383)	Data 0.000 (0.002)	Loss 2.8857 (2.6481)	Prec@1 30.000 (36.359)	Prec@5 65.000 (64.506)
Epoch: [22][560/2151], lr: 0.00100	Time 0.363 (0.385)	Data 0.000 (0.002)	Loss 2.2266 (2.6490)	Prec@1 37.500 (36.341)	Prec@5 77.500 (64.541)
Epoch: [22][580/2151], lr: 0.00100	Time 0.362 (0.384)	Data 0.000 (0.002)	Loss 2.7571 (2.6509)	Prec@1 32.500 (36.256)	Prec@5 62.500 (64.484)
Epoch: [22][600/2151], lr: 0.00100	Time 0.361 (0.384)	Data 0.000 (0.002)	Loss 2.9033 (2.6529)	Prec@1 20.000 (36.219)	Prec@5 65.000 (64.493)
Epoch: [22][620/2151], lr: 0.00100	Time 0.360 (0.383)	Data 0.000 (0.002)	Loss 3.0357 (2.6556)	Prec@1 27.500 (36.115)	Prec@5 52.500 (64.428)
Epoch: [22][640/2151], lr: 0.00100	Time 0.359 (0.384)	Data 0.000 (0.002)	Loss 3.5655 (2.6539)	Prec@1 22.500 (36.197)	Prec@5 47.500 (64.450)
Epoch: [22][660/2151], lr: 0.00100	Time 0.388 (0.384)	Data 0.000 (0.002)	Loss 2.6628 (2.6522)	Prec@1 27.500 (36.172)	Prec@5 60.000 (64.486)
Epoch: [22][680/2151], lr: 0.00100	Time 0.363 (0.383)	Data 0.000 (0.002)	Loss 2.7389 (2.6500)	Prec@1 35.000 (36.226)	Prec@5 57.500 (64.482)
Epoch: [22][700/2151], lr: 0.00100	Time 0.362 (0.383)	Data 0.000 (0.002)	Loss 3.1180 (2.6482)	Prec@1 25.000 (36.309)	Prec@5 60.000 (64.551)
Epoch: [22][720/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.002)	Loss 3.2614 (2.6492)	Prec@1 25.000 (36.279)	Prec@5 47.500 (64.515)
Epoch: [22][740/2151], lr: 0.00100	Time 0.365 (0.384)	Data 0.000 (0.002)	Loss 2.8414 (2.6498)	Prec@1 35.000 (36.302)	Prec@5 62.500 (64.545)
Epoch: [22][760/2151], lr: 0.00100	Time 0.366 (0.383)	Data 0.000 (0.001)	Loss 2.6839 (2.6533)	Prec@1 32.500 (36.183)	Prec@5 60.000 (64.547)
Epoch: [22][780/2151], lr: 0.00100	Time 0.368 (0.383)	Data 0.000 (0.001)	Loss 2.5889 (2.6524)	Prec@1 32.500 (36.226)	Prec@5 65.000 (64.545)
Epoch: [22][800/2151], lr: 0.00100	Time 0.363 (0.382)	Data 0.000 (0.001)	Loss 2.3004 (2.6518)	Prec@1 37.500 (36.264)	Prec@5 67.500 (64.551)
Epoch: [22][820/2151], lr: 0.00100	Time 0.369 (0.384)	Data 0.000 (0.001)	Loss 2.1111 (2.6512)	Prec@1 42.500 (36.264)	Prec@5 77.500 (64.531)
Epoch: [22][840/2151], lr: 0.00100	Time 0.361 (0.383)	Data 0.000 (0.001)	Loss 2.3595 (2.6510)	Prec@1 40.000 (36.287)	Prec@5 67.500 (64.533)
Epoch: [22][860/2151], lr: 0.00100	Time 0.362 (0.383)	Data 0.000 (0.001)	Loss 2.2753 (2.6498)	Prec@1 52.500 (36.341)	Prec@5 75.000 (64.530)
Epoch: [22][880/2151], lr: 0.00100	Time 0.359 (0.382)	Data 0.000 (0.001)	Loss 2.7055 (2.6519)	Prec@1 47.500 (36.325)	Prec@5 62.500 (64.503)
Epoch: [22][900/2151], lr: 0.00100	Time 1.715 (0.383)	Data 0.000 (0.001)	Loss 2.7104 (2.6507)	Prec@1 37.500 (36.362)	Prec@5 67.500 (64.526)
Epoch: [22][920/2151], lr: 0.00100	Time 0.363 (0.383)	Data 0.000 (0.001)	Loss 2.4713 (2.6514)	Prec@1 32.500 (36.352)	Prec@5 67.500 (64.498)
Epoch: [22][940/2151], lr: 0.00100	Time 0.367 (0.383)	Data 0.000 (0.001)	Loss 2.3540 (2.6538)	Prec@1 45.000 (36.323)	Prec@5 72.500 (64.439)
Epoch: [22][960/2151], lr: 0.00100	Time 0.370 (0.382)	Data 0.000 (0.001)	Loss 2.8613 (2.6522)	Prec@1 25.000 (36.350)	Prec@5 57.500 (64.448)
Epoch: [22][980/2151], lr: 0.00100	Time 0.373 (0.382)	Data 0.000 (0.001)	Loss 2.6558 (2.6563)	Prec@1 45.000 (36.297)	Prec@5 57.500 (64.376)
Epoch: [22][1000/2151], lr: 0.00100	Time 0.365 (0.383)	Data 0.000 (0.001)	Loss 2.7407 (2.6579)	Prec@1 30.000 (36.266)	Prec@5 65.000 (64.308)
Epoch: [22][1020/2151], lr: 0.00100	Time 0.363 (0.383)	Data 0.000 (0.001)	Loss 2.5310 (2.6597)	Prec@1 50.000 (36.266)	Prec@5 65.000 (64.258)
Epoch: [22][1040/2151], lr: 0.00100	Time 0.361 (0.382)	Data 0.000 (0.001)	Loss 2.7362 (2.6604)	Prec@1 32.500 (36.254)	Prec@5 52.500 (64.253)
Epoch: [22][1060/2151], lr: 0.00100	Time 0.360 (0.382)	Data 0.000 (0.001)	Loss 2.8216 (2.6602)	Prec@1 30.000 (36.265)	Prec@5 62.500 (64.248)
Epoch: [22][1080/2151], lr: 0.00100	Time 0.361 (0.383)	Data 0.000 (0.001)	Loss 3.2629 (2.6600)	Prec@1 25.000 (36.295)	Prec@5 50.000 (64.244)
Epoch: [22][1100/2151], lr: 0.00100	Time 0.365 (0.383)	Data 0.000 (0.001)	Loss 2.8826 (2.6625)	Prec@1 35.000 (36.244)	Prec@5 62.500 (64.210)
Epoch: [22][1120/2151], lr: 0.00100	Time 0.370 (0.382)	Data 0.000 (0.001)	Loss 2.7376 (2.6631)	Prec@1 35.000 (36.202)	Prec@5 62.500 (64.168)
Epoch: [22][1140/2151], lr: 0.00100	Time 0.366 (0.382)	Data 0.000 (0.001)	Loss 2.6891 (2.6617)	Prec@1 37.500 (36.231)	Prec@5 62.500 (64.233)
Epoch: [22][1160/2151], lr: 0.00100	Time 0.363 (0.382)	Data 0.000 (0.001)	Loss 2.9896 (2.6617)	Prec@1 32.500 (36.260)	Prec@5 62.500 (64.240)
Epoch: [22][1180/2151], lr: 0.00100	Time 0.364 (0.383)	Data 0.000 (0.001)	Loss 2.4869 (2.6626)	Prec@1 40.000 (36.251)	Prec@5 72.500 (64.227)
Epoch: [22][1200/2151], lr: 0.00100	Time 0.359 (0.383)	Data 0.000 (0.001)	Loss 2.3075 (2.6634)	Prec@1 40.000 (36.257)	Prec@5 72.500 (64.207)
Epoch: [22][1220/2151], lr: 0.00100	Time 0.390 (0.382)	Data 0.000 (0.001)	Loss 2.5113 (2.6633)	Prec@1 37.500 (36.259)	Prec@5 62.500 (64.191)
Epoch: [22][1240/2151], lr: 0.00100	Time 0.364 (0.382)	Data 0.000 (0.001)	Loss 2.4710 (2.6644)	Prec@1 37.500 (36.219)	Prec@5 67.500 (64.132)
Epoch: [22][1260/2151], lr: 0.00100	Time 0.382 (0.383)	Data 0.000 (0.001)	Loss 2.3022 (2.6638)	Prec@1 47.500 (36.247)	Prec@5 75.000 (64.148)
Epoch: [22][1280/2151], lr: 0.00100	Time 0.373 (0.383)	Data 0.000 (0.001)	Loss 2.6462 (2.6620)	Prec@1 32.500 (36.274)	Prec@5 65.000 (64.169)
Epoch: [22][1300/2151], lr: 0.00100	Time 0.368 (0.382)	Data 0.000 (0.001)	Loss 2.1950 (2.6605)	Prec@1 50.000 (36.303)	Prec@5 70.000 (64.189)
Epoch: [22][1320/2151], lr: 0.00100	Time 0.363 (0.382)	Data 0.000 (0.001)	Loss 2.6773 (2.6605)	Prec@1 35.000 (36.302)	Prec@5 65.000 (64.205)
Epoch: [22][1340/2151], lr: 0.00100	Time 0.366 (0.382)	Data 0.000 (0.001)	Loss 3.1352 (2.6596)	Prec@1 32.500 (36.320)	Prec@5 47.500 (64.211)
Epoch: [22][1360/2151], lr: 0.00100	Time 0.366 (0.383)	Data 0.000 (0.001)	Loss 2.7414 (2.6599)	Prec@1 42.500 (36.308)	Prec@5 60.000 (64.221)
Epoch: [22][1380/2151], lr: 0.00100	Time 0.362 (0.382)	Data 0.000 (0.001)	Loss 2.5834 (2.6590)	Prec@1 45.000 (36.325)	Prec@5 60.000 (64.231)
Epoch: [22][1400/2151], lr: 0.00100	Time 0.369 (0.382)	Data 0.000 (0.001)	Loss 2.3773 (2.6566)	Prec@1 45.000 (36.351)	Prec@5 67.500 (64.288)
Epoch: [22][1420/2151], lr: 0.00100	Time 0.360 (0.382)	Data 0.000 (0.001)	Loss 2.6223 (2.6562)	Prec@1 35.000 (36.335)	Prec@5 67.500 (64.321)
Epoch: [22][1440/2151], lr: 0.00100	Time 0.388 (0.383)	Data 0.000 (0.001)	Loss 2.9362 (2.6556)	Prec@1 25.000 (36.350)	Prec@5 65.000 (64.325)
Epoch: [22][1460/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.001)	Loss 2.5505 (2.6563)	Prec@1 45.000 (36.319)	Prec@5 62.500 (64.307)
Epoch: [22][1480/2151], lr: 0.00100	Time 0.362 (0.382)	Data 0.000 (0.001)	Loss 2.4737 (2.6556)	Prec@1 37.500 (36.307)	Prec@5 65.000 (64.310)
Epoch: [22][1500/2151], lr: 0.00100	Time 0.395 (0.382)	Data 0.000 (0.001)	Loss 2.4578 (2.6561)	Prec@1 47.500 (36.286)	Prec@5 65.000 (64.299)
Epoch: [22][1520/2151], lr: 0.00100	Time 0.371 (0.382)	Data 0.000 (0.001)	Loss 2.7562 (2.6560)	Prec@1 30.000 (36.292)	Prec@5 60.000 (64.301)
Epoch: [22][1540/2151], lr: 0.00100	Time 0.359 (0.382)	Data 0.000 (0.001)	Loss 2.9776 (2.6569)	Prec@1 32.500 (36.287)	Prec@5 55.000 (64.268)
Epoch: [22][1560/2151], lr: 0.00100	Time 0.366 (0.382)	Data 0.000 (0.001)	Loss 2.7154 (2.6573)	Prec@1 45.000 (36.304)	Prec@5 65.000 (64.257)
Epoch: [22][1580/2151], lr: 0.00100	Time 0.382 (0.382)	Data 0.000 (0.001)	Loss 2.4601 (2.6565)	Prec@1 30.000 (36.319)	Prec@5 67.500 (64.274)
Epoch: [22][1600/2151], lr: 0.00100	Time 0.383 (0.382)	Data 0.000 (0.001)	Loss 2.3407 (2.6572)	Prec@1 40.000 (36.298)	Prec@5 72.500 (64.258)
Epoch: [22][1620/2151], lr: 0.00100	Time 0.366 (0.382)	Data 0.000 (0.001)	Loss 2.5286 (2.6577)	Prec@1 37.500 (36.282)	Prec@5 67.500 (64.263)
Epoch: [22][1640/2151], lr: 0.00100	Time 0.365 (0.382)	Data 0.000 (0.001)	Loss 3.2098 (2.6573)	Prec@1 27.500 (36.293)	Prec@5 62.500 (64.279)
Epoch: [22][1660/2151], lr: 0.00100	Time 0.361 (0.382)	Data 0.000 (0.001)	Loss 2.7347 (2.6574)	Prec@1 42.500 (36.291)	Prec@5 65.000 (64.293)
Epoch: [22][1680/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.001)	Loss 3.4262 (2.6580)	Prec@1 30.000 (36.276)	Prec@5 47.500 (64.291)
Epoch: [22][1700/2151], lr: 0.00100	Time 0.400 (0.383)	Data 0.000 (0.001)	Loss 3.2455 (2.6580)	Prec@1 32.500 (36.277)	Prec@5 62.500 (64.311)
Epoch: [22][1720/2151], lr: 0.00100	Time 0.380 (0.382)	Data 0.000 (0.001)	Loss 2.7423 (2.6589)	Prec@1 37.500 (36.277)	Prec@5 57.500 (64.268)
Epoch: [22][1740/2151], lr: 0.00100	Time 0.365 (0.382)	Data 0.000 (0.001)	Loss 3.1241 (2.6599)	Prec@1 25.000 (36.279)	Prec@5 60.000 (64.256)
Epoch: [22][1760/2151], lr: 0.00100	Time 0.364 (0.382)	Data 0.000 (0.001)	Loss 2.4526 (2.6591)	Prec@1 35.000 (36.307)	Prec@5 65.000 (64.272)
Epoch: [22][1780/2151], lr: 0.00100	Time 0.363 (0.382)	Data 0.000 (0.001)	Loss 2.6517 (2.6591)	Prec@1 47.500 (36.325)	Prec@5 60.000 (64.260)
Epoch: [22][1800/2151], lr: 0.00100	Time 0.363 (0.382)	Data 0.000 (0.001)	Loss 2.9410 (2.6603)	Prec@1 30.000 (36.305)	Prec@5 57.500 (64.238)
Epoch: [22][1820/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.001)	Loss 2.5692 (2.6610)	Prec@1 35.000 (36.290)	Prec@5 62.500 (64.227)
Epoch: [22][1840/2151], lr: 0.00100	Time 0.364 (0.382)	Data 0.000 (0.001)	Loss 2.5136 (2.6606)	Prec@1 30.000 (36.274)	Prec@5 70.000 (64.238)
Epoch: [22][1860/2151], lr: 0.00100	Time 0.372 (0.382)	Data 0.000 (0.001)	Loss 2.4531 (2.6612)	Prec@1 42.500 (36.276)	Prec@5 70.000 (64.230)
Epoch: [22][1880/2151], lr: 0.00100	Time 0.363 (0.382)	Data 0.000 (0.001)	Loss 2.9468 (2.6614)	Prec@1 22.500 (36.256)	Prec@5 62.500 (64.226)
Epoch: [22][1900/2151], lr: 0.00100	Time 0.360 (0.382)	Data 0.000 (0.001)	Loss 1.7322 (2.6608)	Prec@1 50.000 (36.265)	Prec@5 75.000 (64.241)
Epoch: [22][1920/2151], lr: 0.00100	Time 0.360 (0.382)	Data 0.000 (0.001)	Loss 2.6151 (2.6599)	Prec@1 35.000 (36.268)	Prec@5 67.500 (64.276)
Epoch: [22][1940/2151], lr: 0.00100	Time 0.361 (0.382)	Data 0.000 (0.001)	Loss 2.4229 (2.6597)	Prec@1 40.000 (36.283)	Prec@5 65.000 (64.270)
Epoch: [22][1960/2151], lr: 0.00100	Time 0.359 (0.382)	Data 0.000 (0.001)	Loss 2.9470 (2.6601)	Prec@1 37.500 (36.302)	Prec@5 50.000 (64.267)
Epoch: [22][1980/2151], lr: 0.00100	Time 0.364 (0.382)	Data 0.000 (0.001)	Loss 3.2882 (2.6612)	Prec@1 22.500 (36.253)	Prec@5 55.000 (64.247)
Epoch: [22][2000/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.001)	Loss 2.3443 (2.6606)	Prec@1 30.000 (36.257)	Prec@5 72.500 (64.250)
Epoch: [22][2020/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.001)	Loss 2.5006 (2.6599)	Prec@1 45.000 (36.272)	Prec@5 62.500 (64.275)
Epoch: [22][2040/2151], lr: 0.00100	Time 0.368 (0.382)	Data 0.000 (0.001)	Loss 2.2475 (2.6600)	Prec@1 42.500 (36.244)	Prec@5 67.500 (64.279)
Epoch: [22][2060/2151], lr: 0.00100	Time 0.364 (0.382)	Data 0.000 (0.001)	Loss 3.3092 (2.6597)	Prec@1 25.000 (36.246)	Prec@5 50.000 (64.282)
Epoch: [22][2080/2151], lr: 0.00100	Time 0.367 (0.382)	Data 0.000 (0.001)	Loss 3.0874 (2.6601)	Prec@1 22.500 (36.229)	Prec@5 57.500 (64.264)
Epoch: [22][2100/2151], lr: 0.00100	Time 0.366 (0.382)	Data 0.000 (0.001)	Loss 2.4292 (2.6599)	Prec@1 42.500 (36.230)	Prec@5 60.000 (64.250)
Epoch: [22][2120/2151], lr: 0.00100	Time 0.362 (0.382)	Data 0.000 (0.001)	Loss 1.9025 (2.6587)	Prec@1 52.500 (36.254)	Prec@5 72.500 (64.290)
Epoch: [22][2140/2151], lr: 0.00100	Time 0.360 (0.382)	Data 0.000 (0.001)	Loss 2.7273 (2.6596)	Prec@1 40.000 (36.240)	Prec@5 60.000 (64.274)
Epoch: [23][0/2151], lr: 0.00100	Time 1.301 (1.301)	Data 0.877 (0.877)	Loss 2.8009 (2.8009)	Prec@1 37.500 (37.500)	Prec@5 55.000 (55.000)
Epoch: [23][20/2151], lr: 0.00100	Time 0.365 (0.413)	Data 0.000 (0.042)	Loss 2.8190 (2.6403)	Prec@1 25.000 (37.381)	Prec@5 62.500 (64.405)
Epoch: [23][40/2151], lr: 0.00100	Time 0.367 (0.391)	Data 0.000 (0.022)	Loss 2.6176 (2.5886)	Prec@1 37.500 (37.317)	Prec@5 65.000 (65.244)
Epoch: [23][60/2151], lr: 0.00100	Time 0.359 (0.383)	Data 0.000 (0.015)	Loss 2.4455 (2.6364)	Prec@1 32.500 (36.148)	Prec@5 72.500 (64.754)
Epoch: [23][80/2151], lr: 0.00100	Time 0.365 (0.396)	Data 0.000 (0.011)	Loss 2.1107 (2.6343)	Prec@1 42.500 (36.235)	Prec@5 75.000 (64.784)
Epoch: [23][100/2151], lr: 0.00100	Time 0.368 (0.390)	Data 0.000 (0.009)	Loss 2.5825 (2.6255)	Prec@1 37.500 (36.436)	Prec@5 67.500 (65.173)
